iteration,epoch,train_loss,val_loss,lr,timestamp
4170,84,0.1803,0.2903,6.250000e-05,2026-09-25T12:19:00
4171,84,0.1788,0.2964,6.250000e-05,2026-09-25T12:19:02
4172,84,0.1836,0.2984,6.250000e-05,2026-09-25T12:19:04
4173,84,0.1768,0.3019,6.250000e-05,2026-09-25T12:19:06
4174,84,0.1868,0.3013,6.250000e-05,2026-09-25T12:19:08
4175,84,0.1781,0.2955,6.250000e-05,2026-09-25T12:19:10
4176,84,0.1831,0.3035,6.250000e-05,2026-09-25T12:19:12
4177,84,0.1826,0.2963,6.250000e-05,2026-09-25T12:19:14
4178,84,0.1777,0.3065,6.250000e-05,2026-09-25T12:19:16
4179,84,0.1807,0.2893,6.250000e-05,2026-09-25T12:19:18
4180,84,0.1826,0.2902,6.250000e-05,2026-09-25T12:19:20
4181,84,0.1773,0.2908,6.250000e-05,2026-09-25T12:19:22
4182,84,0.1820,0.2900,6.250000e-05,2026-09-25T12:19:24
4183,84,0.1830,0.2953,6.250000e-05,2026-09-25T12:19:26
4184,84,0.1796,0.2937,6.250000e-05,2026-09-25T12:19:28
4185,84,0.1855,0.2928,6.250000e-05,2026-09-25T12:19:30
4186,84,0.1761,0.2955,6.250000e-05,2026-09-25T12:19:32
4187,84,0.1865,0.2956,6.250000e-05,2026-09-25T12:19:34
4188,84,0.1771,0.3053,6.250000e-05,2026-09-25T12:19:36
4189,84,0.1779,0.3018,6.250000e-05,2026-09-25T12:19:38
4190,84,0.1793,0.3035,6.250000e-05,2026-09-25T12:19:40
4191,84,0.1813,0.2983,6.250000e-05,2026-09-25T12:19:42
4192,84,0.1836,0.3043,6.250000e-05,2026-09-25T12:19:44
4193,84,0.1820,0.2997,6.250000e-05,2026-09-25T12:19:46
4194,84,0.1858,0.2919,6.250000e-05,2026-09-25T12:19:48
4195,84,0.1863,0.2958,6.250000e-05,2026-09-25T12:19:50
4196,84,0.1798,0.3020,6.250000e-05,2026-09-25T12:19:52
4197,84,0.1865,0.2983,6.250000e-05,2026-09-25T12:19:54
4198,84,0.1825,0.3040,6.250000e-05,2026-09-25T12:19:56
4199,84,0.1812,0.2911,6.250000e-05,2026-09-25T12:19:58
4200,84,0.1761,0.2980,6.250000e-05,2026-09-25T12:20:00
4201,85,0.1777,0.2911,6.250000e-05,2026-09-25T12:20:02
4202,85,0.1801,0.3019,6.250000e-05,2026-09-25T12:20:04
4203,85,0.1766,0.3018,6.250000e-05,2026-09-25T12:20:06
4204,85,0.1866,0.3014,6.250000e-05,2026-09-25T12:20:08
4205,85,0.1787,0.2997,6.250000e-05,2026-09-25T12:20:10
4206,85,0.1837,0.2921,6.250000e-05,2026-09-25T12:20:12
4207,85,0.1867,0.3031,6.250000e-05,2026-09-25T12:20:14
4208,85,0.1815,0.2937,6.250000e-05,2026-09-25T12:20:16
4209,85,0.1806,0.3056,6.250000e-05,2026-09-25T12:20:18
4210,85,0.1856,0.3033,6.250000e-05,2026-09-25T12:20:20
4211,85,0.1793,0.3041,6.250000e-05,2026-09-25T12:20:22
4212,85,0.1863,0.2961,6.250000e-05,2026-09-25T12:20:24
4213,85,0.1794,0.2904,6.250000e-05,2026-09-25T12:20:26
4214,85,0.1769,0.3018,6.250000e-05,2026-09-25T12:20:28
4215,85,0.1863,0.2918,6.250000e-05,2026-09-25T12:20:30
4216,85,0.1766,0.3021,6.250000e-05,2026-09-25T12:20:32
4217,85,0.1820,0.2976,6.250000e-05,2026-09-25T12:20:34
4218,85,0.1855,0.3060,6.250000e-05,2026-09-25T12:20:36
4219,85,0.1806,0.2979,6.250000e-05,2026-09-25T12:20:38
4220,85,0.1839,0.2974,6.250000e-05,2026-09-25T12:20:40
4221,85,0.1816,0.3066,6.250000e-05,2026-09-25T12:20:42
4222,85,0.1857,0.3013,6.250000e-05,2026-09-25T12:20:44
4223,85,0.1804,0.2998,6.250000e-05,2026-09-25T12:20:46
4224,85,0.1859,0.3021,6.250000e-05,2026-09-25T12:20:48
4225,85,0.1838,0.3014,6.250000e-05,2026-09-25T12:20:50
4226,85,0.1842,0.2932,6.250000e-05,2026-09-25T12:20:52
4227,85,0.1840,0.3058,6.250000e-05,2026-09-25T12:20:54
4228,85,0.1850,0.3045,6.250000e-05,2026-09-25T12:20:56
4229,85,0.1817,0.2997,6.250000e-05,2026-09-25T12:20:58
4230,85,0.1826,0.3060,6.250000e-05,2026-09-25T12:21:00
4231,85,0.1833,0.3046,6.250000e-05,2026-09-25T12:21:02
4232,85,0.1817,0.2928,6.250000e-05,2026-09-25T12:21:04
4233,85,0.1768,0.3038,6.250000e-05,2026-09-25T12:21:06
4234,85,0.1816,0.3058,6.250000e-05,2026-09-25T12:21:08
4235,85,0.1806,0.2956,6.250000e-05,2026-09-25T12:21:10
4236,85,0.1801,0.2908,6.250000e-05,2026-09-25T12:21:12
4237,85,0.1859,0.2933,6.250000e-05,2026-09-25T12:21:14
4238,85,0.1819,0.3025,6.250000e-05,2026-09-25T12:21:16
4239,85,0.1773,0.2942,6.250000e-05,2026-09-25T12:21:18
4240,85,0.1792,0.2926,6.250000e-05,2026-09-25T12:21:20
4241,85,0.1840,0.2990,6.250000e-05,2026-09-25T12:21:22
4242,85,0.1784,0.2943,6.250000e-05,2026-09-25T12:21:24
4243,85,0.1862,0.3003,6.250000e-05,2026-09-25T12:21:26
4244,85,0.1850,0.2894,6.250000e-05,2026-09-25T12:21:28
4245,85,0.1810,0.2998,6.250000e-05,2026-09-25T12:21:30
4246,85,0.1813,0.2952,6.250000e-05,2026-09-25T12:21:32
4247,85,0.1827,0.2947,6.250000e-05,2026-09-25T12:21:34
4248,85,0.1798,0.2889,6.250000e-05,2026-09-25T12:21:36
4249,85,0.1857,0.2921,6.250000e-05,2026-09-25T12:21:38
4250,85,0.1799,0.2906,6.250000e-05,2026-09-25T12:21:40
4251,86,0.1813,0.2903,6.250000e-05,2026-09-25T12:21:42
4252,86,0.1816,0.2916,6.250000e-05,2026-09-25T12:21:44
4253,86,0.1773,0.2975,6.250000e-05,2026-09-25T12:21:46
4254,86,0.1777,0.3005,6.250000e-05,2026-09-25T12:21:48
4255,86,0.1785,0.2959,6.250000e-05,2026-09-25T12:21:50
4256,86,0.1793,0.2965,6.250000e-05,2026-09-25T12:21:52
4257,86,0.1780,0.3033,6.250000e-05,2026-09-25T12:21:54
4258,86,0.1772,0.2966,6.250000e-05,2026-09-25T12:21:56
4259,86,0.1851,0.2917,6.250000e-05,2026-09-25T12:21:58
4260,86,0.1798,0.2966,6.250000e-05,2026-09-25T12:22:00
4261,86,0.1799,0.3044,6.250000e-05,2026-09-25T12:22:02
4262,86,0.1782,0.2922,6.250000e-05,2026-09-25T12:22:04
4263,86,0.1764,0.2959,6.250000e-05,2026-09-25T12:22:06
4264,86,0.1841,0.3049,6.250000e-05,2026-09-25T12:22:08
4265,86,0.1777,0.2924,6.250000e-05,2026-09-25T12:22:10
4266,86,0.1812,0.3007,6.250000e-05,2026-09-25T12:22:12
4267,86,0.1789,0.2963,6.250000e-05,2026-09-25T12:22:14
4268,86,0.1820,0.3031,6.250000e-05,2026-09-25T12:22:16
4269,86,0.1838,0.2946,6.250000e-05,2026-09-25T12:22:18
4270,86,0.1843,0.3046,6.250000e-05,2026-09-25T12:22:20
4271,86,0.1815,0.3053,6.250000e-05,2026-09-25T12:22:22
4272,86,0.1852,0.2958,6.250000e-05,2026-09-25T12:22:24
4273,86,0.1772,0.2907,6.250000e-05,2026-09-25T12:22:26
4274,86,0.1762,0.2916,6.250000e-05,2026-09-25T12:22:28
4275,86,0.1814,0.3025,6.250000e-05,2026-09-25T12:22:30
4276,86,0.1786,0.3009,6.250000e-05,2026-09-25T12:22:32
4277,86,0.1797,0.3062,6.250000e-05,2026-09-25T12:22:34
4278,86,0.1840,0.2966,6.250000e-05,2026-09-25T12:22:36
4279,86,0.1791,0.2975,6.250000e-05,2026-09-25T12:22:38
4280,86,0.1843,0.2932,6.250000e-05,2026-09-25T12:22:40
4281,86,0.1777,0.2979,6.250000e-05,2026-09-25T12:22:42
4282,86,0.1787,0.3025,6.250000e-05,2026-09-25T12:22:44
4283,86,0.1854,0.3066,6.250000e-05,2026-09-25T12:22:46
4284,86,0.1787,0.3035,6.250000e-05,2026-09-25T12:22:48
4285,86,0.1782,0.3014,6.250000e-05,2026-09-25T12:22:50
4286,86,0.1848,0.3013,6.250000e-05,2026-09-25T12:22:52
4287,86,0.1815,0.2920,6.250000e-05,2026-09-25T12:22:54
4288,86,0.1868,0.2994,6.250000e-05,2026-09-25T12:22:56
4289,86,0.1829,0.2929,6.250000e-05,2026-09-25T12:22:58
4290,86,0.1774,0.2895,6.250000e-05,2026-09-25T12:23:00
4291,86,0.1868,0.3054,6.250000e-05,2026-09-25T12:23:02
4292,86,0.1806,0.2998,6.250000e-05,2026-09-25T12:23:04
4293,86,0.1770,0.2897,6.250000e-05,2026-09-25T12:23:06
4294,86,0.1804,0.2943,6.250000e-05,2026-09-25T12:23:08
4295,86,0.1829,0.2929,6.250000e-05,2026-09-25T12:23:10
4296,86,0.1797,0.2974,6.250000e-05,2026-09-25T12:23:12
4297,86,0.1815,0.3003,6.250000e-05,2026-09-25T12:23:14
4298,86,0.1793,0.2936,6.250000e-05,2026-09-25T12:23:16
4299,86,0.1790,0.2951,6.250000e-05,2026-09-25T12:23:18
4300,86,0.1805,0.2945,6.250000e-05,2026-09-25T12:23:20
4301,87,0.1765,0.2895,6.250000e-05,2026-09-25T12:23:22
4302,87,0.1766,0.3021,6.250000e-05,2026-09-25T12:23:24
4303,87,0.1783,0.2972,6.250000e-05,2026-09-25T12:23:26
4304,87,0.1859,0.2906,6.250000e-05,2026-09-25T12:23:28
4305,87,0.1780,0.3057,6.250000e-05,2026-09-25T12:23:30
4306,87,0.1800,0.2942,6.250000e-05,2026-09-25T12:23:32
4307,87,0.1770,0.2890,6.250000e-05,2026-09-25T12:23:34
4308,87,0.1820,0.3042,6.250000e-05,2026-09-25T12:23:36
4309,87,0.1796,0.3020,6.250000e-05,2026-09-25T12:23:38
4310,87,0.1799,0.3027,6.250000e-05,2026-09-25T12:23:40
4311,87,0.1818,0.2954,6.250000e-05,2026-09-25T12:23:42
4312,87,0.1831,0.2926,6.250000e-05,2026-09-25T12:23:44
4313,87,0.1802,0.3047,6.250000e-05,2026-09-25T12:23:46
4314,87,0.1774,0.3021,6.250000e-05,2026-09-25T12:23:48
4315,87,0.1773,0.2993,6.250000e-05,2026-09-25T12:23:50
4316,87,0.1859,0.3005,6.250000e-05,2026-09-25T12:23:52
4317,87,0.1781,0.3014,6.250000e-05,2026-09-25T12:23:54
4318,87,0.1861,0.2901,6.250000e-05,2026-09-25T12:23:56
4319,87,0.1819,0.2949,6.250000e-05,2026-09-25T12:23:58
4320,87,0.1839,0.3065,6.250000e-05,2026-09-25T12:24:00
4321,87,0.1782,0.3017,6.250000e-05,2026-09-25T12:24:02
4322,87,0.1765,0.2922,6.250000e-05,2026-09-25T12:24:04
4323,87,0.1820,0.2933,6.250000e-05,2026-09-25T12:24:06
4324,87,0.1855,0.3041,6.250000e-05,2026-09-25T12:24:08
4325,87,0.1859,0.3062,6.250000e-05,2026-09-25T12:24:10
4326,87,0.1857,0.2968,6.250000e-05,2026-09-25T12:24:12
4327,87,0.1838,0.3051,6.250000e-05,2026-09-25T12:24:14
4328,87,0.1767,0.2963,6.250000e-05,2026-09-25T12:24:16
4329,87,0.1861,0.2978,6.250000e-05,2026-09-25T12:24:18
4330,87,0.1762,0.2995,6.250000e-05,2026-09-25T12:24:20
4331,87,0.1836,0.2911,6.250000e-05,2026-09-25T12:24:22
4332,87,0.1765,0.2989,6.250000e-05,2026-09-25T12:24:24
4333,87,0.1846,0.3012,6.250000e-05,2026-09-25T12:24:26
4334,87,0.1841,0.2959,6.250000e-05,2026-09-25T12:24:28
4335,87,0.1834,0.3044,6.250000e-05,2026-09-25T12:24:30
4336,87,0.1866,0.2918,6.250000e-05,2026-09-25T12:24:32
4337,87,0.1842,0.2957,6.250000e-05,2026-09-25T12:24:34
4338,87,0.1845,0.2960,6.250000e-05,2026-09-25T12:24:36
4339,87,0.1789,0.2921,6.250000e-05,2026-09-25T12:24:38
4340,87,0.1777,0.2927,6.250000e-05,2026-09-25T12:24:40
4341,87,0.1836,0.3045,6.250000e-05,2026-09-25T12:24:42
4342,87,0.1846,0.2969,6.250000e-05,2026-09-25T12:24:44
4343,87,0.1837,0.2982,6.250000e-05,2026-09-25T12:24:46
4344,87,0.1793,0.2927,6.250000e-05,2026-09-25T12:24:48
4345,87,0.1837,0.2987,6.250000e-05,2026-09-25T12:24:50
4346,87,0.1779,0.2896,6.250000e-05,2026-09-25T12:24:52
4347,87,0.1786,0.2895,6.250000e-05,2026-09-25T12:24:54
4348,87,0.1776,0.3046,6.250000e-05,2026-09-25T12:24:56
4349,87,0.1861,0.2936,6.250000e-05,2026-09-25T12:24:58
4350,87,0.1846,0.3003,6.250000e-05,2026-09-25T12:25:00
4351,88,0.1787,0.3035,6.250000e-05,2026-09-25T12:25:02
4352,88,0.1818,0.2888,6.250000e-05,2026-09-25T12:25:04
4353,88,0.1798,0.2996,6.250000e-05,2026-09-25T12:25:06
4354,88,0.1800,0.2903,6.250000e-05,2026-09-25T12:25:08
4355,88,0.1837,0.2986,6.250000e-05,2026-09-25T12:25:10
4356,88,0.1839,0.2961,6.250000e-05,2026-09-25T12:25:12
4357,88,0.1826,0.2946,6.250000e-05,2026-09-25T12:25:14
4358,88,0.1766,0.3034,6.250000e-05,2026-09-25T12:25:16
4359,88,0.1850,0.2927,6.250000e-05,2026-09-25T12:25:18
4360,88,0.1865,0.2920,6.250000e-05,2026-09-25T12:25:20
4361,88,0.1866,0.2984,6.250000e-05,2026-09-25T12:25:22
4362,88,0.1866,0.3027,6.250000e-05,2026-09-25T12:25:24
4363,88,0.1845,0.2907,6.250000e-05,2026-09-25T12:25:26
4364,88,0.1841,0.2956,6.250000e-05,2026-09-25T12:25:28
4365,88,0.1831,0.3043,6.250000e-05,2026-09-25T12:25:30
4366,88,0.1829,0.2986,6.250000e-05,2026-09-25T12:25:32
4367,88,0.1849,0.2927,6.250000e-05,2026-09-25T12:25:34
4368,88,0.1789,0.2992,6.250000e-05,2026-09-25T12:25:36
4369,88,0.1848,0.3023,6.250000e-05,2026-09-25T12:25:38
4370,88,0.1777,0.2929,6.250000e-05,2026-09-25T12:25:40
4371,88,0.1839,0.2954,6.250000e-05,2026-09-25T12:25:42
4372,88,0.1858,0.2905,6.250000e-05,2026-09-25T12:25:44
4373,88,0.1780,0.2921,6.250000e-05,2026-09-25T12:25:46
4374,88,0.1854,0.2922,6.250000e-05,2026-09-25T12:25:48
4375,88,0.1813,0.3018,6.250000e-05,2026-09-25T12:25:50
4376,88,0.1830,0.2892,6.250000e-05,2026-09-25T12:25:52
4377,88,0.1778,0.2920,6.250000e-05,2026-09-25T12:25:54
4378,88,0.1803,0.2997,6.250000e-05,2026-09-25T12:25:56
4379,88,0.1767,0.2901,6.250000e-05,2026-09-25T12:25:58
4380,88,0.1787,0.3050,6.250000e-05,2026-09-25T12:26:00
4381,88,0.1866,0.2906,6.250000e-05,2026-09-25T12:26:02
4382,88,0.1817,0.3018,6.250000e-05,2026-09-25T12:26:04
4383,88,0.1848,0.2996,6.250000e-05,2026-09-25T12:26:06
4384,88,0.1801,0.2892,6.250000e-05,2026-09-25T12:26:08
4385,88,0.1850,0.3024,6.250000e-05,2026-09-25T12:26:10
4386,88,0.1830,0.2896,6.250000e-05,2026-09-25T12:26:12
4387,88,0.1787,0.2903,6.250000e-05,2026-09-25T12:26:14
4388,88,0.1775,0.3000,6.250000e-05,2026-09-25T12:26:16
4389,88,0.1761,0.3061,6.250000e-05,2026-09-25T12:26:18
4390,88,0.1864,0.2907,6.250000e-05,2026-09-25T12:26:20
4391,88,0.1840,0.2949,6.250000e-05,2026-09-25T12:26:22
4392,88,0.1837,0.2924,6.250000e-05,2026-09-25T12:26:24
4393,88,0.1812,0.2989,6.250000e-05,2026-09-25T12:26:26
4394,88,0.1808,0.2917,6.250000e-05,2026-09-25T12:26:28
4395,88,0.1796,0.2916,6.250000e-05,2026-09-25T12:26:30
4396,88,0.1766,0.3012,6.250000e-05,2026-09-25T12:26:32
4397,88,0.1828,0.2910,6.250000e-05,2026-09-25T12:26:34
4398,88,0.1850,0.2906,6.250000e-05,2026-09-25T12:26:36
4399,88,0.1792,0.2979,6.250000e-05,2026-09-25T12:26:38
4400,88,0.1851,0.2913,6.250000e-05,2026-09-25T12:26:40
4401,89,0.1859,0.2892,6.250000e-05,2026-09-25T12:26:42
4402,89,0.1806,0.2914,6.250000e-05,2026-09-25T12:26:44
4403,89,0.1831,0.2928,6.250000e-05,2026-09-25T12:26:46
4404,89,0.1856,0.2957,6.250000e-05,2026-09-25T12:26:48
4405,89,0.1856,0.3035,6.250000e-05,2026-09-25T12:26:50
4406,89,0.1772,0.2918,6.250000e-05,2026-09-25T12:26:52
4407,89,0.1772,0.2906,6.250000e-05,2026-09-25T12:26:54
4408,89,0.1864,0.2952,6.250000e-05,2026-09-25T12:26:56
4409,89,0.1827,0.2909,6.250000e-05,2026-09-25T12:26:58
4410,89,0.1860,0.3052,6.250000e-05,2026-09-25T12:27:00
4411,89,0.1857,0.2996,6.250000e-05,2026-09-25T12:27:02
4412,89,0.1779,0.2983,6.250000e-05,2026-09-25T12:27:04
4413,89,0.1825,0.3009,6.250000e-05,2026-09-25T12:27:06
4414,89,0.1776,0.3007,6.250000e-05,2026-09-25T12:27:08
4415,89,0.1793,0.3034,6.250000e-05,2026-09-25T12:27:10
4416,89,0.1798,0.2907,6.250000e-05,2026-09-25T12:27:12
4417,89,0.1860,0.3006,6.250000e-05,2026-09-25T12:27:14
4418,89,0.1861,0.3033,6.250000e-05,2026-09-25T12:27:16
4419,89,0.1837,0.2902,6.250000e-05,2026-09-25T12:27:18
4420,89,0.1760,0.3055,6.250000e-05,2026-09-25T12:27:20
4421,89,0.1776,0.3005,6.250000e-05,2026-09-25T12:27:22
4422,89,0.1795,0.2958,6.250000e-05,2026-09-25T12:27:24
4423,89,0.1838,0.3028,6.250000e-05,2026-09-25T12:27:26
4424,89,0.1812,0.2900,6.250000e-05,2026-09-25T12:27:28
4425,89,0.1823,0.3059,6.250000e-05,2026-09-25T12:27:30
4426,89,0.1790,0.2904,6.250000e-05,2026-09-25T12:27:32
4427,89,0.1868,0.2921,6.250000e-05,2026-09-25T12:27:34
4428,89,0.1802,0.2945,6.250000e-05,2026-09-25T12:27:36
4429,89,0.1806,0.3012,6.250000e-05,2026-09-25T12:27:38
4430,89,0.1805,0.3030,6.250000e-05,2026-09-25T12:27:40
4431,89,0.1796,0.3031,6.250000e-05,2026-09-25T12:27:42
4432,89,0.1831,0.2932,6.250000e-05,2026-09-25T12:27:44
4433,89,0.1806,0.2977,6.250000e-05,2026-09-25T12:27:46
4434,89,0.1818,0.2983,6.250000e-05,2026-09-25T12:27:48
4435,89,0.1849,0.2957,6.250000e-05,2026-09-25T12:27:50
4436,89,0.1823,0.2963,6.250000e-05,2026-09-25T12:27:52
4437,89,0.1823,0.3012,6.250000e-05,2026-09-25T12:27:54
4438,89,0.1841,0.3014,6.250000e-05,2026-09-25T12:27:56
4439,89,0.1786,0.2889,6.250000e-05,2026-09-25T12:27:58
4440,89,0.1868,0.2891,6.250000e-05,2026-09-25T12:28:00
4441,89,0.1821,0.3059,6.250000e-05,2026-09-25T12:28:02
4442,89,0.1860,0.2899,6.250000e-05,2026-09-25T12:28:04
4443,89,0.1798,0.3040,6.250000e-05,2026-09-25T12:28:06
4444,89,0.1854,0.3034,6.250000e-05,2026-09-25T12:28:08
4445,89,0.1792,0.2914,6.250000e-05,2026-09-25T12:28:10
4446,89,0.1853,0.3062,6.250000e-05,2026-09-25T12:28:12
4447,89,0.1859,0.2931,6.250000e-05,2026-09-25T12:28:14
4448,89,0.1850,0.2898,6.250000e-05,2026-09-25T12:28:16
4449,89,0.1775,0.3060,6.250000e-05,2026-09-25T12:28:18
4450,89,0.1837,0.2955,6.250000e-05,2026-09-25T12:28:20
4451,90,0.1763,0.3060,6.250000e-05,2026-09-25T12:28:22
4452,90,0.1800,0.3013,6.250000e-05,2026-09-25T12:28:24
4453,90,0.1832,0.2901,6.250000e-05,2026-09-25T12:28:26
4454,90,0.1851,0.3044,6.250000e-05,2026-09-25T12:28:28
4455,90,0.1763,0.2953,6.250000e-05,2026-09-25T12:28:30
4456,90,0.1769,0.2902,6.250000e-05,2026-09-25T12:28:32
4457,90,0.1822,0.3033,6.250000e-05,2026-09-25T12:28:34
4458,90,0.1776,0.2921,6.250000e-05,2026-09-25T12:28:36
4459,90,0.1841,0.3022,6.250000e-05,2026-09-25T12:28:38
4460,90,0.1836,0.2942,6.250000e-05,2026-09-25T12:28:40
4461,90,0.1805,0.2948,6.250000e-05,2026-09-25T12:28:42
4462,90,0.1845,0.3012,6.250000e-05,2026-09-25T12:28:44
4463,90,0.1791,0.2916,6.250000e-05,2026-09-25T12:28:46
4464,90,0.1856,0.2894,6.250000e-05,2026-09-25T12:28:48
4465,90,0.1842,0.2978,6.250000e-05,2026-09-25T12:28:50
4466,90,0.1761,0.3037,6.250000e-05,2026-09-25T12:28:52
4467,90,0.1834,0.3045,6.250000e-05,2026-09-25T12:28:54
4468,90,0.1820,0.3036,6.250000e-05,2026-09-25T12:28:56
4469,90,0.1860,0.2978,6.250000e-05,2026-09-25T12:28:58
4470,90,0.1837,0.2964,6.250000e-05,2026-09-25T12:29:00
4471,90,0.1777,0.3062,6.250000e-05,2026-09-25T12:29:02
4472,90,0.1817,0.3063,6.250000e-05,2026-09-25T12:29:04
4473,90,0.1774,0.2926,6.250000e-05,2026-09-25T12:29:06
4474,90,0.1827,0.2927,6.250000e-05,2026-09-25T12:29:08
4475,90,0.1780,0.3021,6.250000e-05,2026-09-25T12:29:10
4476,90,0.1821,0.3038,6.250000e-05,2026-09-25T12:29:12
4477,90,0.1849,0.2972,6.250000e-05,2026-09-25T12:29:14
4478,90,0.1794,0.3003,6.250000e-05,2026-09-25T12:29:16
4479,90,0.1850,0.2917,6.250000e-05,2026-09-25T12:29:18
4480,90,0.1847,0.3004,6.250000e-05,2026-09-25T12:29:20
4481,90,0.1781,0.2907,6.250000e-05,2026-09-25T12:29:22
4482,90,0.1768,0.2996,6.250000e-05,2026-09-25T12:29:24
4483,90,0.1852,0.2893,6.250000e-05,2026-09-25T12:29:26
4484,90,0.1791,0.2985,6.250000e-05,2026-09-25T12:29:28
4485,90,0.1767,0.2995,6.250000e-05,2026-09-25T12:29:30
4486,90,0.1842,0.2943,6.250000e-05,2026-09-25T12:29:32
4487,90,0.1820,0.3002,6.250000e-05,2026-09-25T12:29:34
4488,90,0.1763,0.2936,6.250000e-05,2026-09-25T12:29:36
4489,90,0.1866,0.2989,6.250000e-05,2026-09-25T12:29:38
4490,90,0.1821,0.3029,6.250000e-05,2026-09-25T12:29:40
4491,90,0.1765,0.2944,6.250000e-05,2026-09-25T12:29:42
4492,90,0.1863,0.2890,6.250000e-05,2026-09-25T12:29:44
4493,90,0.1799,0.2939,6.250000e-05,2026-09-25T12:29:46
4494,90,0.1803,0.2923,6.250000e-05,2026-09-25T12:29:48
4495,90,0.1842,0.3018,6.250000e-05,2026-09-25T12:29:50
4496,90,0.1866,0.3014,6.250000e-05,2026-09-25T12:29:52
4497,90,0.1771,0.2961,6.250000e-05,2026-09-25T12:29:54
4498,90,0.1841,0.2906,6.250000e-05,2026-09-25T12:29:56
4499,90,0.1848,0.2915,6.250000e-05,2026-09-25T12:29:58
4500,90,0.1824,0.2956,6.250000e-05,2026-09-25T12:30:00
4501,91,0.1824,0.3040,6.250000e-05,2026-09-25T12:30:02
4502,91,0.1792,0.2915,6.250000e-05,2026-09-25T12:30:04
4503,91,0.1810,0.3046,6.250000e-05,2026-09-25T12:30:06
4504,91,0.1770,0.3016,6.250000e-05,2026-09-25T12:30:08
4505,91,0.1856,0.3032,6.250000e-05,2026-09-25T12:30:10
4506,91,0.1831,0.3025,6.250000e-05,2026-09-25T12:30:12
4507,91,0.1777,0.3060,6.250000e-05,2026-09-25T12:30:14
4508,91,0.1816,0.3018,6.250000e-05,2026-09-25T12:30:16
4509,91,0.1831,0.3054,6.250000e-05,2026-09-25T12:30:18
4510,91,0.1797,0.3028,6.250000e-05,2026-09-25T12:30:20
4511,91,0.1797,0.2952,6.250000e-05,2026-09-25T12:30:22
4512,91,0.1853,0.2965,6.250000e-05,2026-09-25T12:30:24
4513,91,0.1857,0.3026,6.250000e-05,2026-09-25T12:30:26
4514,91,0.1802,0.2925,6.250000e-05,2026-09-25T12:30:28
4515,91,0.1826,0.2901,6.250000e-05,2026-09-25T12:30:30
4516,91,0.1777,0.3000,6.250000e-05,2026-09-25T12:30:32
4517,91,0.1814,0.3032,6.250000e-05,2026-09-25T12:30:34
4518,91,0.1775,0.3044,6.250000e-05,2026-09-25T12:30:36
4519,91,0.1819,0.3061,6.250000e-05,2026-09-25T12:30:38
4520,91,0.1845,0.2904,6.250000e-05,2026-09-25T12:30:40
4521,91,0.1770,0.2944,6.250000e-05,2026-09-25T12:30:42
4522,91,0.1862,0.2917,6.250000e-05,2026-09-25T12:30:44
4523,91,0.1790,0.2953,6.250000e-05,2026-09-25T12:30:46
4524,91,0.1770,0.2920,6.250000e-05,2026-09-25T12:30:48
4525,91,0.1844,0.2934,6.250000e-05,2026-09-25T12:30:50
4526,91,0.1811,0.2934,6.250000e-05,2026-09-25T12:30:52
4527,91,0.1855,0.3004,6.250000e-05,2026-09-25T12:30:54
4528,91,0.1775,0.2910,6.250000e-05,2026-09-25T12:30:56
4529,91,0.1822,0.2895,6.250000e-05,2026-09-25T12:30:58
4530,91,0.1853,0.2960,6.250000e-05,2026-09-25T12:31:00
4531,91,0.1853,0.3052,6.250000e-05,2026-09-25T12:31:02
4532,91,0.1774,0.2954,6.250000e-05,2026-09-25T12:31:04
4533,91,0.1852,0.3058,6.250000e-05,2026-09-25T12:31:06
4534,91,0.1801,0.3010,6.250000e-05,2026-09-25T12:31:08
4535,91,0.1815,0.2935,6.250000e-05,2026-09-25T12:31:10
4536,91,0.1855,0.3010,6.250000e-05,2026-09-25T12:31:12
4537,91,0.1827,0.3003,6.250000e-05,2026-09-25T12:31:14
4538,91,0.1841,0.2932,6.250000e-05,2026-09-25T12:31:16
4539,91,0.1849,0.2889,6.250000e-05,2026-09-25T12:31:18
4540,91,0.1853,0.2940,6.250000e-05,2026-09-25T12:31:20
4541,91,0.1777,0.2959,6.250000e-05,2026-09-25T12:31:22
4542,91,0.1768,0.2957,6.250000e-05,2026-09-25T12:31:24
4543,91,0.1810,0.2905,6.250000e-05,2026-09-25T12:31:26
4544,91,0.1811,0.3003,6.250000e-05,2026-09-25T12:31:28
4545,91,0.1858,0.2971,6.250000e-05,2026-09-25T12:31:30
4546,91,0.1769,0.3019,6.250000e-05,2026-09-25T12:31:32
4547,91,0.1860,0.3053,6.250000e-05,2026-09-25T12:31:34
4548,91,0.1844,0.2924,6.250000e-05,2026-09-25T12:31:36
4549,91,0.1796,0.2945,6.250000e-05,2026-09-25T12:31:38
4550,91,0.1868,0.2975,6.250000e-05,2026-09-25T12:31:40
4551,92,0.1836,0.2973,6.250000e-05,2026-09-25T12:31:42
4552,92,0.1790,0.2895,6.250000e-05,2026-09-25T12:31:44
4553,92,0.1777,0.2972,6.250000e-05,2026-09-25T12:31:46
4554,92,0.1830,0.2945,6.250000e-05,2026-09-25T12:31:48
4555,92,0.1763,0.2995,6.250000e-05,2026-09-25T12:31:50
4556,92,0.1801,0.3055,6.250000e-05,2026-09-25T12:31:52
4557,92,0.1799,0.2965,6.250000e-05,2026-09-25T12:31:54
